ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6fa8-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_nodes,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6fa8-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_gpus,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6fa8-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_gpu_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6fa8-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-total_gpus,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6fa8-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-arrived_gpu_milli
1213,6212,5877130,6212,6279790
1213,6212,5877130,6212,6280790
1213,6212,5877130,6212,6281790
1213,6212,5877130,6212,6281790
1213,6212,5877130,6212,6282790
1213,6212,5877130,6212,6283790
1213,6212,5877130,6212,6284790
1213,6212,5877130,6212,6285260
1213,6212,5877130,6212,6286070
1213,6212,5877130,6212,6287070
1213,6212,5877290,6212,6287230
1213,6212,5877290,6212,6288230
1213,6212,5877290,6212,6289230
1213,6212,5877290,6212,6289230
1213,6212,5877290,6212,6289690
1213,6212,5877290,6212,6290690
1213,6212,5877290,6212,6291500
1213,6212,5877290,6212,6292500
1213,6212,5877290,6212,6293500
1213,6212,5877290,6212,6293970
1213,6212,5877290,6212,6294440
1213,6212,5877290,6212,6295250
1213,6212,5877290,6212,6296250
1213,6212,5877290,6212,6296720
1213,6212,5877290,6212,6297720
1213,6212,5877290,6212,6298720
1213,6212,5877290,6212,6299720
1213,6212,5877290,6212,6300530
1213,6212,5877290,6212,6301530
1213,6212,5877290,6212,6302530
1213,6212,5877290,6212,6303530
1213,6212,5877290,6212,6304530
1213,6212,5877290,6212,6304530
1213,6212,5877290,6212,6305180
1213,6212,5877290,6212,6305650
1213,6212,5877290,6212,6306460
1213,6212,5877290,6212,6307460
1213,6212,5877290,6212,6307930
1213,6212,5877290,6212,6308250
1213,6212,5877290,6212,6309250
1213,6212,5877290,6212,6309720
1213,6212,5877290,6212,6310720
1213,6212,5877290,6212,6311530
1213,6212,5877290,6212,6312530
1213,6212,5877290,6212,6313340
1213,6212,5877290,6212,6313810
1213,6212,5877290,6212,6314810
1213,6212,5877290,6212,6315280
1213,6212,5877290,6212,6316280
1213,6212,5877290,6212,6317280
1213,6212,5877290,6212,6317280
1213,6212,5877290,6212,6318280
1213,6212,5877290,6212,6319280
1213,6212,5877290,6212,6320090
1213,6212,5877290,6212,6321090
1213,6212,5877290,6212,6321560
1213,6212,5877290,6212,6322370
1213,6212,5877290,6212,6323370
1213,6212,5877290,6212,6323370
1213,6212,5877290,6212,6324370
1213,6212,5877290,6212,6324370
1213,6212,5877290,6212,6324370
1213,6212,5877290,6212,6324600
1213,6212,5877290,6212,6325070
1213,6212,5877290,6212,6326070
1213,6212,5877290,6212,6326880
1213,6212,5877290,6212,6327880
1213,6212,5877290,6212,6328690
1213,6212,5877290,6212,6329690
1213,6212,5877290,6212,6330340
1213,6212,5877290,6212,6331340
1213,6212,5877290,6212,6331340
1213,6212,5877290,6212,6332150
1213,6212,5877290,6212,6333150
1213,6212,5877290,6212,6334150
1213,6212,5877290,6212,6335150
1213,6212,5877290,6212,6336150
1213,6212,5877290,6212,6336960
1213,6212,5877290,6212,6337280
1213,6212,5877290,6212,6338090
1213,6212,5877290,6212,6338740
1213,6212,5877290,6212,6339110
1213,6212,5877450,6212,6339270
1213,6212,5877450,6212,6339730
1213,6212,5877450,6212,6340730
1213,6212,5877450,6212,6340730
1213,6212,5877450,6212,6341540
1213,6212,5877450,6212,6342540
1213,6212,5877450,6212,6343540
1213,6212,5877450,6212,6344540
1213,6212,5877450,6212,6345540
1213,6212,5877450,6212,6346130
1213,6212,5877450,6212,6346130
1213,6212,5877450,6212,6346130
1213,6212,5877610,6212,6346290
1213,6212,5877610,6212,6347290
1213,6212,5877610,6212,6347760
1213,6212,5877610,6212,6348230
1213,6212,5877610,6212,6349230
1213,6212,5877610,6212,6349230
1213,6212,5877610,6212,6349700
1213,6212,5877610,6212,6350700
1213,6212,5877610,6212,6351700
1213,6212,5877610,6212,6351930
1213,6212,5877610,6212,6351930
1213,6212,5877610,6212,6352740
1213,6212,5877610,6212,6353740
1213,6212,5877610,6212,6354740
1213,6212,5877610,6212,6355550
1213,6212,5877610,6212,6356550
1213,6212,5877610,6212,6357550
1213,6212,5877610,6212,6358020
1213,6212,5877610,6212,6358020
1213,6212,5877610,6212,6359020
1213,6212,5877610,6212,6359020
1213,6212,5877610,6212,6359490
1213,6212,5877610,6212,6360300
1213,6212,5877610,6212,6361300
1213,6212,5877610,6212,6361300
1213,6212,5877610,6212,6362300
1213,6212,5877610,6212,6363300
1213,6212,5877610,6212,6363300
1213,6212,5877610,6212,6364300
1213,6212,5877610,6212,6364670
1213,6212,5877610,6212,6365670
1213,6212,5877610,6212,6366140
1213,6212,5877610,6212,6366950
1213,6212,5877610,6212,6367950
1213,6212,5877610,6212,6368420
1213,6212,5877610,6212,6368880
1213,6212,5877610,6212,6368880
1213,6212,5877610,6212,6368880
1213,6212,5877610,6212,6369350
1213,6212,5877610,6212,6370350
1213,6212,5877610,6212,6370820
1213,6212,5877610,6212,6371630
1213,6212,5877610,6212,6372280
1213,6212,5877610,6212,6372750
1213,6212,5877610,6212,6373220
1213,6212,5877610,6212,6373690
1213,6212,5877610,6212,6374690
1213,6212,5877610,6212,6375690
1213,6212,5877610,6212,6376500
1213,6212,5877610,6212,6377500
1213,6212,5877610,6212,6378500
1213,6212,5877610,6212,6378970
1213,6212,5877610,6212,6379290
1213,6212,5877610,6212,6380100
1213,6212,5877610,6212,6381100
1213,6212,5877610,6212,6381560
1213,6212,5877610,6212,6381560
1213,6212,5877610,6212,6382210
1213,6212,5877610,6212,6382210
1213,6212,5877610,6212,6383210
1213,6212,5877610,6212,6383860
1213,6212,5877610,6212,6384670
1213,6212,5877610,6212,6385670
1213,6212,5877610,6212,6386670
1213,6212,5877610,6212,6387140
1213,6212,5877610,6212,6388140
1213,6212,5877610,6212,6389140
1213,6212,5877610,6212,6389610
1213,6212,5877610,6212,6390610
1213,6212,5877610,6212,6391610
1213,6212,5877610,6212,6391610
1213,6212,5877610,6212,6392080
1213,6212,5877610,6212,6392310
1213,6212,5877610,6212,6393310
1213,6212,5877610,6212,6394310
1213,6212,5877610,6212,6395310
1213,6212,5877610,6212,6396310
1213,6212,5877610,6212,6397310
1213,6212,5877610,6212,6397630
1213,6212,5877610,6212,6398630
1213,6212,5877610,6212,6399440
1213,6212,5877610,6212,6400440
1213,6212,5877610,6212,6400760
1213,6212,5877610,6212,6401570
1213,6212,5877610,6212,6402570
1213,6212,5877610,6212,6402570
1213,6212,5877610,6212,6403040
1213,6212,5877610,6212,6404040
1213,6212,5877610,6212,6405040
1213,6212,5877610,6212,6406040
1213,6212,5877610,6212,6406040
1213,6212,5877610,6212,6407040
1213,6212,5877610,6212,6408040
1213,6212,5877610,6212,6408690
1213,6212,5877610,6212,6408690
1213,6212,5877610,6212,6409690
1213,6212,5877610,6212,6410690
1213,6212,5877610,6212,6411690
1213,6212,5877610,6212,6412500
1213,6212,5877610,6212,6413500
1213,6212,5877610,6212,6414500
1213,6212,5877610,6212,6414960
1213,6212,5877610,6212,6415770
1213,6212,5877610,6212,6415770
1213,6212,5877610,6212,6416770
1213,6212,5877610,6212,6417240
1213,6212,5877610,6212,6417680
1213,6212,5877610,6212,6418490
1213,6212,5877610,6212,6419490
1213,6212,5877610,6212,6420490
1213,6212,5877610,6212,6421490
1213,6212,5877610,6212,6421860
1213,6212,5877610,6212,6422330
1213,6212,5877610,6212,6423330
1213,6212,5877610,6212,6424330
1213,6212,5877610,6212,6425330
1213,6212,5877610,6212,6425330
1213,6212,5877610,6212,6426330
1213,6212,5877610,6212,6426800
1213,6212,5877610,6212,6427800
1213,6212,5877610,6212,6428800
1213,6212,5877610,6212,6429800
1213,6212,5877610,6212,6430800
1213,6212,5877610,6212,6431800
1213,6212,5877610,6212,6432800
1213,6212,5877610,6212,6433800
1213,6212,5877610,6212,6434800
1213,6212,5877610,6212,6435270
1213,6212,5877610,6212,6435600
1213,6212,5877610,6212,6435600
1213,6212,5877610,6212,6436250
1213,6212,5877610,6212,6436800
1213,6212,5877610,6212,6437800
1213,6212,5877610,6212,6438390
1213,6212,5877610,6212,6439200
1213,6212,5877610,6212,6440200
1213,6212,5877610,6212,6440670
1213,6212,5877610,6212,6440990
1213,6212,5877610,6212,6440990
1213,6212,5877610,6212,6441990
1213,6212,5877610,6212,6442990
1213,6212,5877610,6212,6443990
1213,6212,5877610,6212,6444640
1213,6212,5877610,6212,6444960
1213,6212,5877610,6212,6445960
1213,6212,5877610,6212,6445960
1213,6212,5877610,6212,6445960
1213,6212,5877610,6212,6446770
1213,6212,5877610,6212,6447140
1213,6212,5877610,6212,6448140
1213,6212,5877610,6212,6448140
1213,6212,5877610,6212,6448370
1213,6212,5877610,6212,6449370
1213,6212,5877610,6212,6450180
1213,6212,5877610,6212,6451180
1213,6212,5877610,6212,6451410
1213,6212,5877610,6212,6452410
1213,6212,5877610,6212,6452880
1213,6212,5877610,6212,6453880
1213,6212,5877610,6212,6454350
1213,6212,5877610,6212,6454350
1213,6212,5877610,6212,6454350
1213,6212,5877610,6212,6454830
1213,6212,5877610,6212,6455640
1213,6212,5877610,6212,6456450
1213,6212,5877610,6212,6456450
1213,6212,5877610,6212,6456920
1213,6212,5877610,6212,6456920
1213,6212,5877610,6212,6456920
1213,6212,5877610,6212,6457920
1213,6212,5877610,6212,6458920
1213,6212,5877610,6212,6459920
1213,6212,5877610,6212,6460150
1213,6212,5877610,6212,6460960
1213,6212,5877610,6212,6461960
1213,6212,5877610,6212,6462430
1213,6212,5877610,6212,6462430
1213,6212,5877610,6212,6463430
1213,6212,5877610,6212,6464430
1213,6212,5877610,6212,6464890
1213,6212,5877610,6212,6465890
1213,6212,5877610,6212,6466890
1213,6212,5877610,6212,6467890
1213,6212,5877610,6212,6468890
1213,6212,5877610,6212,6469700
1213,6212,5877610,6212,6470510
1213,6212,5877610,6212,6471320
1213,6212,5877610,6212,6472130
1213,6212,5877610,6212,6473130
1213,6212,5877610,6212,6473600
1213,6212,5877610,6212,6474600
1213,6212,5877610,6212,6475600
1213,6212,5877610,6212,6475600
1213,6212,5877610,6212,6476410
1213,6212,5877610,6212,6477410
1213,6212,5877610,6212,6478410
1213,6212,5877610,6212,6479220
1213,6212,5877610,6212,6480030
1213,6212,5877610,6212,6480840
1213,6212,5877610,6212,6481650
1213,6212,5877610,6212,6482020
1213,6212,5877610,6212,6482250
1213,6212,5877610,6212,6483060
1213,6212,5877610,6212,6483610
1213,6212,5877610,6212,6484080
1213,6212,5877610,6212,6485080
1213,6212,5877610,6212,6486080
1213,6212,5877610,6212,6486890
1213,6212,5877610,6212,6486890
1213,6212,5877610,6212,6486890
1213,6212,5877610,6212,6487890
1213,6212,5877610,6212,6488890
1213,6212,5877610,6212,6489890
1213,6212,5877610,6212,6490350
1213,6212,5877610,6212,6491350
1213,6212,5877610,6212,6492350
1213,6212,5877610,6212,6492350
1213,6212,5877610,6212,6493350
1213,6212,5877610,6212,6494350
1213,6212,5877610,6212,6495160
1213,6212,5877610,6212,6495970
1213,6212,5877610,6212,6496970
1213,6212,5877610,6212,6497780
1213,6212,5877610,6212,6498780
1213,6212,5877610,6212,6499330
1213,6212,5877610,6212,6500140
1213,6212,5877610,6212,6501140
1213,6212,5877610,6212,6501460
1213,6212,5877610,6212,6502270
1213,6212,5877610,6212,6503270
1213,6212,5877610,6212,6503920
1213,6212,5877610,6212,6504920
1213,6212,5877610,6212,6505570
1213,6212,5877610,6212,6506570
1213,6212,5877610,6212,6507570
1213,6212,5877610,6212,6508380
1213,6212,5877610,6212,6509380
1213,6212,5877610,6212,6509380
1213,6212,5877610,6212,6510380
1213,6212,5877610,6212,6511380
1213,6212,5877610,6212,6512380
1213,6212,5877610,6212,6513380
1213,6212,5877610,6212,6513700
1213,6212,5877610,6212,6514700
1213,6212,5877610,6212,6515700
1213,6212,5877610,6212,6516510
1213,6212,5877610,6212,6516980
1213,6212,5877610,6212,6517980
1213,6212,5877610,6212,6517980
1213,6212,5877610,6212,6518980
1213,6212,5877610,6212,6519980
1213,6212,5877610,6212,6520980
1213,6212,5877610,6212,6521980
1213,6212,5877610,6212,6522980
1213,6212,5877610,6212,6523300
1213,6212,5877610,6212,6524300
1213,6212,5877610,6212,6524300
1213,6212,5877610,6212,6525300
1213,6212,5877610,6212,6525620
1213,6212,5877610,6212,6526620
1213,6212,5877610,6212,6527210
1213,6212,5877610,6212,6528020
1213,6212,5877610,6212,6528490
1213,6212,5877610,6212,6529490
1213,6212,5877610,6212,6530490
1213,6212,5877610,6212,6531080
1213,6212,5877610,6212,6532080
1213,6212,5877610,6212,6533080
1213,6212,5877610,6212,6534080
1213,6212,5877610,6212,6534550
1213,6212,5877610,6212,6535550
1213,6212,5877610,6212,6536020
1213,6212,5877610,6212,6536240
1213,6212,5877610,6212,6536610
1213,6212,5877610,6212,6537610
1213,6212,5877610,6212,6538610
1213,6212,5877610,6212,6538840
1213,6212,5877610,6212,6538840
1213,6212,5877610,6212,6539300
1213,6212,5877610,6212,6540110
1213,6212,5877610,6212,6541110
1213,6212,5877610,6212,6541110
1213,6212,5877610,6212,6541110
1213,6212,5877610,6212,6542110
1213,6212,5877610,6212,6542920
1213,6212,5877610,6212,6543240
1213,6212,5877610,6212,6543240
1213,6212,5877610,6212,6544240
1213,6212,5877610,6212,6545240
1213,6212,5877610,6212,6546240
1213,6212,5877610,6212,6546460
1213,6212,5877610,6212,6546830
1213,6212,5877610,6212,6547640
1213,6212,5877610,6212,6547960
1213,6212,5877610,6212,6548960
1213,6212,5877610,6212,6549430
1213,6212,5877610,6212,6550430
1213,6212,5877610,6212,6551430
1213,6212,5877610,6212,6552080
1213,6212,5877610,6212,6552540
1213,6212,5877610,6212,6553540
1213,6212,5877610,6212,6554540
1213,6212,5877610,6212,6554540
1213,6212,5877770,6212,6554700
1213,6212,5877770,6212,6555170
1213,6212,5877770,6212,6555170
1213,6212,5877930,6212,6555330
1213,6212,5877930,6212,6556330
1213,6212,5877930,6212,6556790
1213,6212,5877930,6212,6557020
1213,6212,5877930,6212,6557250
1213,6212,5877930,6212,6557250
1213,6212,5877930,6212,6558250
1213,6212,5877930,6212,6559250
1213,6212,5877930,6212,6559480
1213,6212,5877930,6212,6559940
1213,6212,5877930,6212,6560940
1213,6212,5877930,6212,6561410
1213,6212,5878090,6212,6561570
1213,6212,5878090,6212,6562570
1213,6212,5878090,6212,6562570
1213,6212,5878090,6212,6563570
1213,6212,5878090,6212,6564570
1213,6212,5878090,6212,6564570
1213,6212,5878090,6212,6564570
1213,6212,5878090,6212,6565380
1213,6212,5878090,6212,6565850
1213,6212,5878090,6212,6566080
1213,6212,5878250,6212,6566240
1213,6212,5878250,6212,6567240
1213,6212,5878250,6212,6567240
1213,6212,5878250,6212,6568240
1213,6212,5878250,6212,6569240
1213,6212,5878250,6212,6570240
1213,6212,5878250,6212,6570560
1213,6212,5878250,6212,6570880
1213,6212,5878250,6212,6571880
1213,6212,5878250,6212,6571880
1213,6212,5878250,6212,6572690
1213,6212,5878250,6212,6573010
1213,6212,5878250,6212,6573010
1213,6212,5878250,6212,6573010
1213,6212,5878250,6212,6573010
1213,6212,5878250,6212,6574010
1213,6212,5878250,6212,6574480
1213,6212,5878250,6212,6575030
1213,6212,5878250,6212,6576030
1213,6212,5878250,6212,6577030
1213,6212,5878250,6212,6578030
1213,6212,5878250,6212,6579030
1213,6212,5878250,6212,6580030
1213,6212,5878250,6212,6581030
1213,6212,5878250,6212,6589030
1213,6212,5878250,6212,6589840
1213,6212,5878250,6212,6589840
1213,6212,5878250,6212,6590490
1213,6212,5878250,6212,6591490
1213,6212,5878250,6212,6592490
1213,6212,5878250,6212,6592960
1213,6212,5878250,6212,6592960
1213,6212,5878250,6212,6593770
1213,6212,5878250,6212,6594580
1213,6212,5878250,6212,6595580
1213,6212,5878250,6212,6595580
1213,6212,5878250,6212,6596580
1213,6212,5878250,6212,6597040
1213,6212,5878250,6212,6598040
1213,6212,5878250,6212,6599040
1213,6212,5878250,6212,6600040
1213,6212,5878250,6212,6600040
1213,6212,5878250,6212,6601040
1213,6212,5878250,6212,6601850
1213,6212,5878250,6212,6602850
1213,6212,5878250,6212,6603850
1213,6212,5878250,6212,6604660
1213,6212,5878250,6212,6605030
1213,6212,5878250,6212,6605500
1213,6212,5878250,6212,6606500
1213,6212,5878250,6212,6607500
1213,6212,5878250,6212,6607960
1213,6212,5878250,6212,6608960
1213,6212,5878250,6212,6609960
1213,6212,5878250,6212,6610960
1213,6212,5878250,6212,6611960
1213,6212,5878250,6212,6612960
1213,6212,5878250,6212,6613430
1213,6212,5878250,6212,6614430
1213,6212,5878250,6212,6615430
1213,6212,5878250,6212,6615430
1213,6212,5878250,6212,6616430
1213,6212,5878250,6212,6617430
1213,6212,5878250,6212,6617900
1213,6212,5878250,6212,6618900
1213,6212,5878250,6212,6619900
1213,6212,5878250,6212,6620900
1213,6212,5878250,6212,6621900
1213,6212,5878250,6212,6622900
1213,6212,5878250,6212,6623900
1213,6212,5878250,6212,6624270
1213,6212,5878250,6212,6624740
1213,6212,5878250,6212,6625740
1213,6212,5878250,6212,6626550
1213,6212,5878250,6212,6627360
1213,6212,5878250,6212,6628170
1213,6212,5878250,6212,6629170
1213,6212,5878250,6212,6630170
1213,6212,5878250,6212,6630170
1213,6212,5878250,6212,6630980
1213,6212,5878250,6212,6631980
1213,6212,5878250,6212,6632980
1213,6212,5878250,6212,6633980
1213,6212,5878250,6212,6634980
1213,6212,5878250,6212,6635300
1213,6212,5878250,6212,6636300
1213,6212,5878250,6212,6637110
1213,6212,5878250,6212,6637920
1213,6212,5878250,6212,6638920
1213,6212,5878250,6212,6638920
1213,6212,5878250,6212,6639510
1213,6212,5878250,6212,6639510
1213,6212,5878250,6212,6639840
1213,6212,5878250,6212,6639840
1213,6212,5878250,6212,6640840
1213,6212,5878250,6212,6641840
1213,6212,5878250,6212,6642650
1213,6212,5878250,6212,6642650
1213,6212,5878250,6212,6642650
1213,6212,5878250,6212,6643650
1213,6212,5878250,6212,6644650
1213,6212,5878250,6212,6645300
1213,6212,5878250,6212,6646300
1213,6212,5878250,6212,6646760
1213,6212,5878250,6212,6647760
1213,6212,5878250,6212,6648760
1213,6212,5878250,6212,6649230
1213,6212,5878250,6212,6650230
1213,6212,5878250,6212,6650230
1213,6212,5878250,6212,6651230
1213,6212,5878250,6212,6651230
1213,6212,5878250,6212,6652230
1213,6212,5878250,6212,6652700
1213,6212,5878250,6212,6653510
1213,6212,5878250,6212,6653880
1213,6212,5878250,6212,6654880
1213,6212,5878250,6212,6655880
1213,6212,5878250,6212,6656880
1213,6212,5878250,6212,6657880
1213,6212,5878250,6212,6658880
1213,6212,5878250,6212,6659880
1213,6212,5878250,6212,6660690
1213,6212,5878250,6212,6661500
1213,6212,5878250,6212,6662310
1213,6212,5878250,6212,6663310
1213,6212,5878250,6212,6664310
1213,6212,5878250,6212,6664780
1213,6212,5878250,6212,6665590
1213,6212,5878250,6212,6666590
1213,6212,5878250,6212,6667590
1213,6212,5878250,6212,6667590
1213,6212,5878250,6212,6667590
1213,6212,5878250,6212,6668590
1213,6212,5878250,6212,6669590
1213,6212,5878570,6212,6669910
1213,6212,5878570,6212,6670460
1213,6212,5878570,6212,6670460
1213,6212,5878570,6212,6670460
1213,6212,5878570,6212,6671460
1213,6212,5878570,6212,6672270
1213,6212,5878570,6212,6672920
1213,6212,5878570,6212,6673920
1213,6212,5878570,6212,6674150
1213,6212,5878570,6212,6675150
1213,6212,5878570,6212,6676150
1213,6212,5878570,6212,6676960
1213,6212,5878570,6212,6677770
1213,6212,5878570,6212,6678770
1213,6212,5878570,6212,6679230
1213,6212,5878570,6212,6680230
1213,6212,5878570,6212,6681230
1213,6212,5878570,6212,6682230
1213,6212,5878570,6212,6683230
1213,6212,5878570,6212,6684230
1213,6212,5878570,6212,6685230
1213,6212,5878570,6212,6686230
1213,6212,5878570,6212,6687040
1213,6212,5878570,6212,6687850
1213,6212,5878570,6212,6688850
1213,6212,5878570,6212,6689070
1213,6212,5878570,6212,6689070
1213,6212,5878570,6212,6690070
1213,6212,5878570,6212,6690530
1213,6212,5878570,6212,6691530
1213,6212,5878570,6212,6692530
1213,6212,5878570,6212,6692530
1213,6212,5878570,6212,6693010
1213,6212,5878570,6212,6694010
1213,6212,5878570,6212,6694820
1213,6212,5878570,6212,6695820
1213,6212,5878570,6212,6696820
1213,6212,5878570,6212,6697820
1213,6212,5878570,6212,6697820
1213,6212,5878570,6212,6698820
1213,6212,5878570,6212,6699820
1213,6212,5878570,6212,6700820
1213,6212,5878570,6212,6701820
1213,6212,5878570,6212,6702470
1213,6212,5878570,6212,6703470
1213,6212,5878570,6212,6703790
1213,6212,5878570,6212,6704790
1213,6212,5878570,6212,6704790
1213,6212,5878680,6212,6704900
1213,6212,5878680,6212,6705900
1213,6212,5878680,6212,6706370
1213,6212,5878680,6212,6707370
1213,6212,5878680,6212,6707370
1213,6212,5878680,6212,6707840
1213,6212,5878680,6212,6708650
1213,6212,5878680,6212,6709650
1213,6212,5878680,6212,6710300
1213,6212,5878680,6212,6711300
1213,6212,5878680,6212,6712300
1213,6212,5878680,6212,6713300
1213,6212,5878680,6212,6714110
1213,6212,5878840,6212,6714270
1213,6212,5878840,6212,6715270
1213,6212,5878840,6212,6716270
1213,6212,5878840,6212,6717270
1213,6212,5878840,6212,6718270
1213,6212,5879840,6212,6719270
1213,6212,5879840,6212,6720270
1213,6212,5879840,6212,6720740
1213,6212,5879840,6212,6721740
1213,6212,5879840,6212,6722740
1213,6212,5879840,6212,6723550
1213,6212,5879840,6212,6723550
1213,6212,5879840,6212,6724360
1213,6212,5879840,6212,6724360
1213,6212,5879840,6212,6724360
1213,6212,5879840,6212,6725170
1213,6212,5879840,6212,6726170
1213,6212,5879840,6212,6727170
1213,6212,5879840,6212,6728170
1213,6212,5879840,6212,6728640
1213,6212,5879840,6212,6728870
1213,6212,5879840,6212,6729680
1213,6212,5879840,6212,6730680
1213,6212,5879840,6212,6730680
1213,6212,5879840,6212,6730680
1213,6212,5879840,6212,6731680
1213,6212,5879840,6212,6732680
1213,6212,5879840,6212,6733680
1213,6212,5879840,6212,6734680
1213,6212,5879840,6212,6735150
1213,6212,5879840,6212,6735620
1213,6212,5879840,6212,6736620
1213,6212,5879840,6212,6737620
1213,6212,5879840,6212,6738620
1213,6212,5879840,6212,6739620
1213,6212,5879840,6212,6739940
1213,6212,5879840,6212,6740410
1213,6212,5879840,6212,6741220
1213,6212,5879840,6212,6742220
1213,6212,5879840,6212,6743220
1213,6212,5879840,6212,6744030
1213,6212,5879840,6212,6745030
1213,6212,5879840,6212,6745030
1213,6212,5879840,6212,6745030
1213,6212,5879840,6212,6746030
1213,6212,5879840,6212,6747030
1213,6212,5879840,6212,6749030
1213,6212,5879840,6212,6750030
1213,6212,5879840,6212,6750350
1213,6212,5879840,6212,6751160
1213,6212,5879840,6212,6751970
1213,6212,5879840,6212,6752440
1213,6212,5879840,6212,6753440
1213,6212,5879840,6212,6754440
1213,6212,5879840,6212,6755440
1213,6212,5879840,6212,6756250
1213,6212,5879840,6212,6757250
1213,6212,5879840,6212,6757900
1213,6212,5879840,6212,6758900
1213,6212,5879840,6212,6760900
1213,6212,5879840,6212,6761900
1213,6212,5879840,6212,6761900
1213,6212,5879840,6212,6762370
1213,6212,5879840,6212,6763370
1213,6212,5879840,6212,6764370
1213,6212,5879840,6212,6765370
1213,6212,5879840,6212,6765370
1213,6212,5879840,6212,6765840
1213,6212,5879840,6212,6766210
1213,6212,5879840,6212,6766530
1213,6212,5879840,6212,6767000
1213,6212,5879840,6212,6767000
1213,6212,5879840,6212,6768000
1213,6212,5879840,6212,6768470
1213,6212,5879840,6212,6769470
1213,6212,5879840,6212,6770060
1213,6212,5879840,6212,6771060
1213,6212,5879840,6212,6772060
1213,6212,5879840,6212,6772870
1213,6212,5879840,6212,6780870
1213,6212,5879840,6212,6781870
1213,6212,5879840,6212,6782680
1213,6212,5879840,6212,6783680
1213,6212,5879840,6212,6784680
1213,6212,5879840,6212,6785680
1213,6212,5879840,6212,6786680
1213,6212,5879840,6212,6787680
1213,6212,5879840,6212,6788680
1213,6212,5879840,6212,6789680
1213,6212,5879840,6212,6790680
1213,6212,5879840,6212,6791680
1213,6212,5879840,6212,6792000
1213,6212,5879840,6212,6793000
1213,6212,5879840,6212,6794000
1213,6212,5879840,6212,6794650
1213,6212,5879840,6212,6794650
1213,6212,5879840,6212,6795650
1213,6212,5879840,6212,6796650
1213,6212,5879840,6212,6797020
1213,6212,5879840,6212,6798020
1213,6212,5879840,6212,6798020
1213,6212,5879840,6212,6799020
1213,6212,5879840,6212,6800020
1213,6212,5879840,6212,6800490
1213,6212,5879840,6212,6801490
1213,6212,5879840,6212,6802300
1213,6212,5879840,6212,6802770
1213,6212,5879840,6212,6803580
1213,6212,5879840,6212,6804390
1213,6212,5879840,6212,6805390
1213,6212,5879840,6212,6805860
1213,6212,5879840,6212,6805860
1213,6212,5879840,6212,6806860
1213,6212,5879840,6212,6807670
1213,6212,5879840,6212,6808140
1213,6212,5879890,6212,6808190
1213,6212,5879890,6212,6808510
1213,6212,5879890,6212,6809510
1213,6212,5879890,6212,6810510
1213,6212,5879890,6212,6810510
1213,6212,5879890,6212,6810970
1213,6212,5879890,6212,6811970
1213,6212,5879890,6212,6812970
1213,6212,5879890,6212,6813440
1213,6212,5880050,6212,6813600
1213,6212,5880050,6212,6814410
1213,6212,5880050,6212,6815220
1213,6212,5880050,6212,6816220
1213,6212,5880050,6212,6817030
1213,6212,5880050,6212,6818030
1213,6212,5880050,6212,6819030
1213,6212,5880050,6212,6820030
1213,6212,5880050,6212,6820030
1213,6212,5880050,6212,6820580
1213,6212,5880050,6212,6820580
1213,6212,5880050,6212,6821390
1213,6212,5880050,6212,6821390
1213,6212,5880050,6212,6821860
1213,6212,5880050,6212,6822860
1213,6212,5880050,6212,6823510
1213,6212,5880050,6212,6823980
1213,6212,5880050,6212,6824980
1213,6212,5880050,6212,6825980
1213,6212,5880050,6212,6826450
1213,6212,5880050,6212,6826920
1213,6212,5880050,6212,6826920
1213,6212,5880050,6212,6827390
1213,6212,5880050,6212,6827610
1213,6212,5880050,6212,6827610
1213,6212,5880050,6212,6828610
1213,6212,5880050,6212,6829610
1213,6212,5880050,6212,6830610
1213,6212,5880050,6212,6831080
1213,6212,5880050,6212,6831890
1213,6212,5880050,6212,6832210
1213,6212,5880050,6212,6833020
1213,6212,5880050,6212,6834020
1213,6212,5880050,6212,6835020
1213,6212,5880050,6212,6836020
1213,6212,5880050,6212,6836670
1213,6212,5880050,6212,6837670
1213,6212,5880050,6212,6838140
1213,6212,5880050,6212,6838950
1213,6212,5880050,6212,6839950
1213,6212,5880050,6212,6840950
1213,6212,5880050,6212,6841420
1213,6212,5880050,6212,6841740
1213,6212,5880050,6212,6842550
1213,6212,5880050,6212,6842870
1213,6212,5880050,6212,6843680
1213,6212,5880050,6212,6844680
1213,6212,5880050,6212,6844680
1213,6212,5880050,6212,6845150
1213,6212,5880050,6212,6845470
1213,6212,5880050,6212,6845930
1213,6212,5880050,6212,6846930
1213,6212,5880050,6212,6847930
1213,6212,5880050,6212,6848740
1213,6212,5880050,6212,6849740
1213,6212,5880050,6212,6850740
