ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4c47-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_nodes,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4c47-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4c47-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpu_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4c47-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-total_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4c47-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-arrived_gpu_milli
1213,6212,5806230,6212,6852880
1213,6212,5806230,6212,6853690
1213,6212,5806230,6212,6854150
1213,6212,5806230,6212,6854520
1213,6212,5806230,6212,6854840
1213,6212,5806230,6212,6855840
1213,6212,5806230,6212,6856840
1213,6212,5806230,6212,6857840
1213,6212,5806230,6212,6858650
1213,6212,5806230,6212,6859120
1213,6212,5806230,6212,6859580
1213,6212,5806230,6212,6860580
1213,6212,5806230,6212,6861580
1213,6212,5806230,6212,6862580
1213,6212,5806230,6212,6863170
1213,6212,5806230,6212,6863640
1213,6212,5806230,6212,6863640
1213,6212,5806230,6212,6864100
1213,6212,5806230,6212,6865100
1213,6212,5806230,6212,6866100
1213,6212,5806230,6212,6867100
1213,6212,5806230,6212,6868100
1213,6212,5806230,6212,6869100
1213,6212,5806230,6212,6870100
1213,6212,5806230,6212,6871100
1213,6212,5806230,6212,6871470
1213,6212,5806230,6212,6872470
1213,6212,5806230,6212,6872950
1213,6212,5806230,6212,6873950
1213,6212,5806230,6212,6874760
1213,6212,5806230,6212,6875230
1213,6212,5806230,6212,6876230
1213,6212,5806230,6212,6876780
1213,6212,5806230,6212,6877780
1213,6212,5806230,6212,6878590
1213,6212,5806230,6212,6879060
1213,6212,5806230,6212,6879870
1213,6212,5806230,6212,6880680
1213,6212,5806230,6212,6881330
1213,6212,5806230,6212,6881800
1213,6212,5806230,6212,6882800
1213,6212,5806230,6212,6883800
1213,6212,5806230,6212,6884350
1213,6212,5806230,6212,6885350
1213,6212,5806230,6212,6886350
1213,6212,5806230,6212,6886820
1213,6212,5806230,6212,6887050
1213,6212,5806230,6212,6887520
1213,6212,5806230,6212,6887990
1213,6212,5806230,6212,6887990
1213,6212,5806230,6212,6888990
1213,6212,5806230,6212,6889990
1213,6212,5806230,6212,6890990
1213,6212,5806230,6212,6891990
1213,6212,5806230,6212,6892990
1213,6212,5806230,6212,6893460
1213,6212,5806390,6212,6893620
1213,6212,5806390,6212,6894430
1213,6212,5806390,6212,6895430
1213,6212,5806390,6212,6895430
1213,6212,5806390,6212,6896430
1213,6212,5806390,6212,6897430
1213,6212,5806390,6212,6898430
1213,6212,5806390,6212,6898900
1213,6212,5806390,6212,6899900
1213,6212,5806390,6212,6900550
1213,6212,5806390,6212,6901550
1213,6212,5806390,6212,6901920
1213,6212,5806390,6212,6902380
1213,6212,5806390,6212,6903380
1213,6212,5806390,6212,6904380
1213,6212,5806390,6212,6905380
1213,6212,5806390,6212,6905840
1213,6212,5806390,6212,6906840
1213,6212,5806390,6212,6907310
1213,6212,5806390,6212,6915310
1213,6212,5806390,6212,6915860
1213,6212,5806390,6212,6916330
1213,6212,5806390,6212,6917330
1213,6212,5806390,6212,6917800
1213,6212,5806390,6212,6918020
1213,6212,5806390,6212,6918830
1213,6212,5806390,6212,6919830
1213,6212,5806390,6212,6920830
1213,6212,5806390,6212,6921830
1213,6212,5806390,6212,6922300
1213,6212,5806390,6212,6923300
1213,6212,5806390,6212,6923770
1213,6212,5806390,6212,6924770
1213,6212,5806390,6212,6925770
1213,6212,5806390,6212,6926770
1213,6212,5806390,6212,6927770
1213,6212,5806390,6212,6928580
1213,6212,5806390,6212,6929580
1213,6212,5806390,6212,6930580
1213,6212,5806390,6212,6930900
1213,6212,5806390,6212,6931900
1213,6212,5806390,6212,6932450
1213,6212,5806390,6212,6933450
1213,6212,5806390,6212,6934450
1213,6212,5806390,6212,6934450
1213,6212,5806390,6212,6935260
1213,6212,5806390,6212,6936260
1213,6212,5806390,6212,6936490
1213,6212,5806390,6212,6936490
1213,6212,5806390,6212,6936490
1213,6212,5806390,6212,6937490
1213,6212,5806390,6212,6938490
1213,6212,5806390,6212,6939490
1213,6212,5806390,6212,6940490
1213,6212,5806390,6212,6940490
1213,6212,5806390,6212,6941300
1213,6212,5806390,6212,6942300
1213,6212,5806390,6212,6942300
1213,6212,5806390,6212,6943300
1213,6212,5806390,6212,6944300
1213,6212,5806390,6212,6945300
1213,6212,5806390,6212,6945890
1213,6212,5806390,6212,6946700
1213,6212,5806390,6212,6947700
1213,6212,5806390,6212,6948700
1213,6212,5806390,6212,6948920
1213,6212,5806390,6212,6949920
1213,6212,5806390,6212,6950730
1213,6212,5806390,6212,6951210
1213,6212,5806390,6212,6952210
1213,6212,5806390,6212,6953210
1213,6212,5806390,6212,6954210
1213,6212,5806390,6212,6955210
1213,6212,5806390,6212,6956210
1213,6212,5806390,6212,6956210
1213,6212,5806390,6212,6957210
1213,6212,5806390,6212,6957680
1213,6212,5806390,6212,6958680
1213,6212,5806390,6212,6959680
1213,6212,5806390,6212,6959680
1213,6212,5806390,6212,6960150
1213,6212,5806710,6212,6960470
1213,6212,5806710,6212,6961470
1213,6212,5806710,6212,6962470
1213,6212,5806710,6212,6963470
1213,6212,5806710,6212,6963940
1213,6212,5806710,6212,6964170
1213,6212,5806710,6212,6965170
1213,6212,5806710,6212,6966170
1213,6212,5806710,6212,6967170
1213,6212,5806710,6212,6967640
1213,6212,5806710,6212,6968450
1213,6212,5806710,6212,6969260
1213,6212,5806710,6212,6970260
1213,6212,5806710,6212,6971260
1213,6212,5806710,6212,6972260
1213,6212,5806710,6212,6973260
1213,6212,5806710,6212,6973580
1213,6212,5806710,6212,6974390
1213,6212,5806710,6212,6974940
1213,6212,5806710,6212,6975940
1213,6212,5806710,6212,6976750
1213,6212,5806710,6212,6977070
1213,6212,5806710,6212,6978070
1213,6212,5806710,6212,6978550
1213,6212,5806710,6212,6978550
1213,6212,5806710,6212,6979360
1213,6212,5806710,6212,6980170
1213,6212,5806710,6212,6981170
1213,6212,5806710,6212,6982170
1213,6212,5806710,6212,6983170
1213,6212,5806710,6212,6984170
1213,6212,5806710,6212,6985170
1213,6212,5806710,6212,6986170
1213,6212,5806710,6212,6987170
1213,6212,5806710,6212,6987820
1213,6212,5806710,6212,6988820
1213,6212,5806710,6212,6989470
1213,6212,5806710,6212,6989930
1213,6212,5806710,6212,6990930
1213,6212,5806870,6212,6991090
1213,6212,5806870,6212,6991320
1213,6212,5806870,6212,6991320
1213,6212,5806870,6212,6991790
1213,6212,5806870,6212,6992790
1213,6212,5806870,6212,6993600
1213,6212,5806870,6212,6994600
1213,6212,5806870,6212,6995600
1213,6212,5806870,6212,6996410
1213,6212,5806870,6212,6997410
1213,6212,5806870,6212,6998410
1213,6212,5806870,6212,6998870
1213,6212,5806870,6212,6999870
1213,6212,5806870,6212,7000870
1213,6212,5806870,6212,7001870
1213,6212,5806870,6212,7002870
1213,6212,5806870,6212,7003100
1213,6212,5806870,6212,7004100
1213,6212,5806870,6212,7004320
1213,6212,5806870,6212,7005320
1213,6212,5806870,6212,7006320
1213,6212,5806870,6212,7007320
1213,6212,5806870,6212,7007970
1213,6212,5806870,6212,7008970
1213,6212,5806870,6212,7009970
1213,6212,5806870,6212,7010970
1213,6212,5806870,6212,7011970
1213,6212,5806870,6212,7012440
1213,6212,5806870,6212,7013250
1213,6212,5806870,6212,7014060
1213,6212,5806870,6212,7014530
1213,6212,5806870,6212,7015000
1213,6212,5806870,6212,7015470
1213,6212,5806870,6212,7016060
1213,6212,5806870,6212,7017060
1213,6212,5806870,6212,7018060
1213,6212,5806870,6212,7018530
1213,6212,5806870,6212,7019340
1213,6212,5806870,6212,7020340
1213,6212,5806870,6212,7020890
1213,6212,5806870,6212,7020890
1213,6212,5806870,6212,7021890
1213,6212,5806870,6212,7022700
1213,6212,5806870,6212,7023700
1213,6212,5806870,6212,7024350
1213,6212,5806870,6212,7025160
1213,6212,5806870,6212,7025970
1213,6212,5806870,6212,7026780
1213,6212,5806870,6212,7027780
1213,6212,5806870,6212,7028250
1213,6212,5806870,6212,7029250
1213,6212,5806870,6212,7030250
1213,6212,5806870,6212,7031250
1213,6212,5806870,6212,7032060
1213,6212,5806870,6212,7032290
1213,6212,5806870,6212,7032290
1213,6212,5806870,6212,7033290
1213,6212,5806870,6212,7033290
1213,6212,5806870,6212,7034100
1213,6212,5806870,6212,7035100
1213,6212,5806870,6212,7035570
1213,6212,5806870,6212,7036570
1213,6212,5806870,6212,7037570
1213,6212,5806870,6212,7038380
1213,6212,5806870,6212,7038850
1213,6212,5806870,6212,7042850
1213,6212,5806870,6212,7043850
1213,6212,5806870,6212,7044850
1213,6212,5806870,6212,7045660
1213,6212,5806870,6212,7046660
1213,6212,5806870,6212,7047660
1213,6212,5806870,6212,7048130
1213,6212,5806870,6212,7048360
1213,6212,5806870,6212,7049360
1213,6212,5806870,6212,7050360
1213,6212,5806870,6212,7051360
1213,6212,5806870,6212,7051360
1213,6212,5806870,6212,7052360
1213,6212,5806870,6212,7052820
1213,6212,5806870,6212,7053820
1213,6212,5806870,6212,7054820
1213,6212,5806870,6212,7055820
1213,6212,5806870,6212,7056820
1213,6212,5807030,6212,7056980
1213,6212,5807030,6212,7057630
1213,6212,5807030,6212,7058280
1213,6212,5807030,6212,7058280
1213,6212,5807030,6212,7059280
1213,6212,5807030,6212,7059500
1213,6212,5807030,6212,7060500
1213,6212,5807030,6212,7061150
1213,6212,5807030,6212,7061620
1213,6212,5807030,6212,7062620
1213,6212,5807030,6212,7063430
1213,6212,5807030,6212,7063900
1213,6212,5807030,6212,7064900
1213,6212,5807030,6212,7065900
1213,6212,5807030,6212,7066900
1213,6212,5807030,6212,7067900
1213,6212,5807030,6212,7068550
1213,6212,5807030,6212,7069550
1213,6212,5807030,6212,7069870
1213,6212,5807030,6212,7070870
1213,6212,5807030,6212,7071870
1213,6212,5807030,6212,7072340
1213,6212,5807030,6212,7072990
1213,6212,5807030,6212,7073640
1213,6212,5807030,6212,7074450
1213,6212,5807030,6212,7075260
1213,6212,5807030,6212,7075580
1213,6212,5807030,6212,7076580
1213,6212,5807030,6212,7077580
1213,6212,5807030,6212,7078050
1213,6212,5807030,6212,7078520
1213,6212,5807030,6212,7079520
1213,6212,5807190,6212,7079680
1213,6212,5807190,6212,7080680
1213,6212,5807190,6212,7081680
1213,6212,5807190,6212,7082680
1213,6212,5807190,6212,7083150
1213,6212,5807190,6212,7083150
1213,6212,5807190,6212,7083960
1213,6212,5807190,6212,7084770
1213,6212,5807190,6212,7085770
1213,6212,5807190,6212,7086580
1213,6212,5807190,6212,7087050
1213,6212,5807190,6212,7087860
1213,6212,5807190,6212,7088330
1213,6212,5807190,6212,7089330
1213,6212,5807190,6212,7089880
1213,6212,5807190,6212,7090880
1213,6212,5807190,6212,7091880
1213,6212,5807190,6212,7092880
1213,6212,5807190,6212,7093880
1213,6212,5807190,6212,7094880
1213,6212,5807190,6212,7095880
1213,6212,5807190,6212,7096200
1213,6212,5807190,6212,7096750
1213,6212,5807190,6212,7097220
1213,6212,5807190,6212,7098220
1213,6212,5807190,6212,7098690
1213,6212,5807190,6212,7099690
1213,6212,5807190,6212,7100690
1213,6212,5807350,6212,7100850
1213,6212,5807350,6212,7100850
1213,6212,5807350,6212,7101310
1213,6212,5807350,6212,7101780
1213,6212,5807350,6212,7102780
1213,6212,5807510,6212,7102940
1213,6212,5807510,6212,7103940
1213,6212,5807510,6212,7104410
1213,6212,5807510,6212,7105410
1213,6212,5807510,6212,7105880
1213,6212,5807510,6212,7106430
1213,6212,5807510,6212,7107430
1213,6212,5807510,6212,7107650
1213,6212,5807510,6212,7108460
1213,6212,5807510,6212,7108460
1213,6212,5807510,6212,7108930
1213,6212,5807510,6212,7109930
1213,6212,5807510,6212,7110930
1213,6212,5807510,6212,7111930
1213,6212,5807510,6212,7112400
1213,6212,5807560,6212,7112450
1213,6212,5807560,6212,7113450
1213,6212,5807560,6212,7114260
1213,6212,5807560,6212,7114730
1213,6212,5807560,6212,7115730
1213,6212,5807560,6212,7116730
1213,6212,5807560,6212,7117730
1213,6212,5807560,6212,7118730
1213,6212,5807560,6212,7119730
1213,6212,5807560,6212,7120730
1213,6212,5807560,6212,7121540
1213,6212,5807560,6212,7122540
1213,6212,5807560,6212,7123540
1213,6212,5807560,6212,7124350
1213,6212,5807560,6212,7124820
1213,6212,5807560,6212,7125140
1213,6212,5807560,6212,7125950
1213,6212,5807560,6212,7126950
1213,6212,5807560,6212,7127950
1213,6212,5807560,6212,7128950
1213,6212,5807560,6212,7129420
1213,6212,5807560,6212,7130420
1213,6212,5807560,6212,7131230
1213,6212,5807560,6212,7132230
1213,6212,5807560,6212,7133230
1213,6212,5807560,6212,7134230
1213,6212,5807560,6212,7135040
1213,6212,5807560,6212,7136040
1213,6212,5807560,6212,7136690
1213,6212,5807560,6212,7137160
1213,6212,5807560,6212,7137970
1213,6212,5807560,6212,7138970
1213,6212,5807560,6212,7139970
1213,6212,5807560,6212,7140440
1213,6212,5807560,6212,7141250
1213,6212,5807560,6212,7141900
1213,6212,5807560,6212,7142370
1213,6212,5807610,6212,7142420
1213,6212,5807610,6212,7143420
1213,6212,5807770,6212,7143580
1213,6212,5807770,6212,7144580
1213,6212,5807770,6212,7145580
1213,6212,5807770,6212,7146580
1213,6212,5807770,6212,7147050
1213,6212,5807770,6212,7148050
1213,6212,5807770,6212,7148860
1213,6212,5807770,6212,7149670
1213,6212,5807770,6212,7150670
1213,6212,5807770,6212,7151670
1213,6212,5807930,6212,7151830
1213,6212,5808090,6212,7151990
1213,6212,5808090,6212,7152990
1213,6212,5808090,6212,7152990
1213,6212,5808090,6212,7153800
1213,6212,5808090,6212,7154800
1213,6212,5808090,6212,7155800
1213,6212,5808090,6212,7156800
1213,6212,5808090,6212,7157610
1213,6212,5808090,6212,7158610
1213,6212,5808090,6212,7158610
1213,6212,5808090,6212,7159080
1213,6212,5808090,6212,7160080
1213,6212,5808090,6212,7160550
1213,6212,5808090,6212,7161550
1213,6212,5808090,6212,7161920
1213,6212,5808090,6212,7162730
1213,6212,5808090,6212,7163540
1213,6212,5808090,6212,7164350
1213,6212,5808090,6212,7165350
1213,6212,5808090,6212,7166160
1213,6212,5808090,6212,7166630
1213,6212,5808090,6212,7167440
1213,6212,5808090,6212,7168440
1213,6212,5808090,6212,7169440
1213,6212,5808090,6212,7170440
1213,6212,5808090,6212,7171250
1213,6212,5808090,6212,7171600
1213,6212,5808090,6212,7172250
1213,6212,5808090,6212,7173250
1213,6212,5808090,6212,7173710
1213,6212,5808090,6212,7174180
1213,6212,5808090,6212,7175180
1213,6212,5808090,6212,7176180
1213,6212,5808090,6212,7177180
1213,6212,5808090,6212,7177500
1213,6212,5808090,6212,7178500
1213,6212,5808090,6212,7179500
1213,6212,5808090,6212,7180500
1213,6212,5808090,6212,7181150
1213,6212,5808090,6212,7182150
1213,6212,5808090,6212,7183150
1213,6212,5808090,6212,7183740
1213,6212,5808090,6212,7184740
1213,6212,5808090,6212,7185740
1213,6212,5808090,6212,7186060
1213,6212,5808090,6212,7187060
1213,6212,5808090,6212,7187710
1213,6212,5808090,6212,7188520
1213,6212,5808090,6212,7189520
1213,6212,5808090,6212,7190330
1213,6212,5808090,6212,7191330
1213,6212,5808090,6212,7191800
1213,6212,5808090,6212,7192030
1213,6212,5808090,6212,7193030
1213,6212,5808090,6212,7193840
1213,6212,5808090,6212,7194840
1213,6212,5808090,6212,7195490
1213,6212,5808090,6212,7195810
1213,6212,5808090,6212,7195810
1213,6212,5808090,6212,7196280
1213,6212,5808090,6212,7197280
1213,6212,5808090,6212,7198280
1213,6212,5808090,6212,7199280
1213,6212,5808090,6212,7200280
1213,6212,5808090,6212,7201280
1213,6212,5808090,6212,7202280
1213,6212,5808090,6212,7202630
1213,6212,5808090,6212,7203440
1213,6212,5808090,6212,7204440
1213,6212,5808090,6212,7205440
1213,6212,5808090,6212,7206440
1213,6212,5808090,6212,7206910
1213,6212,5808090,6212,7207910
1213,6212,5808090,6212,7208720
1213,6212,5808090,6212,7209530
1213,6212,5808090,6212,7210530
1213,6212,5809090,6212,7211530
1213,6212,5809090,6212,7211850
1213,6212,5809090,6212,7212850
1213,6212,5809090,6212,7213850
1213,6212,5809090,6212,7214850
1213,6212,5809090,6212,7215850
1213,6212,5809090,6212,7216320
1213,6212,5809090,6212,7217320
1213,6212,5809090,6212,7217320
1213,6212,5809090,6212,7218320
1213,6212,5809090,6212,7219320
1213,6212,5809090,6212,7220320
1213,6212,5809090,6212,7221320
1213,6212,5809090,6212,7222320
1213,6212,5809090,6212,7222910
1213,6212,5809090,6212,7223720
1213,6212,5809090,6212,7224720
1213,6212,5809090,6212,7225720
1213,6212,5809090,6212,7225950
1213,6212,5809090,6212,7226950
1213,6212,5809090,6212,7227950
1213,6212,5809090,6212,7228270
1213,6212,5809090,6212,7229270
1213,6212,5809090,6212,7229740
1213,6212,5809090,6212,7230740
1213,6212,5809090,6212,7231740
1213,6212,5809090,6212,7232740
1213,6212,5809090,6212,7233740
1213,6212,5809090,6212,7234550
1213,6212,5809090,6212,7235550
1213,6212,5809090,6212,7236550
1213,6212,5809090,6212,7237550
1213,6212,5809090,6212,7238550
1213,6212,5809090,6212,7238550
1213,6212,5809090,6212,7239200
1213,6212,5809090,6212,7240200
1213,6212,5809090,6212,7240850
1213,6212,5809090,6212,7241320
1213,6212,5809090,6212,7241780
1213,6212,5809090,6212,7242780
1213,6212,5809090,6212,7243260
1213,6212,5809090,6212,7244260
1213,6212,5809090,6212,7245260
1213,6212,5809090,6212,7246260
1213,6212,5809090,6212,7247260
1213,6212,5809090,6212,7247260
1213,6212,5809090,6212,7247730
1213,6212,5809090,6212,7248540
1213,6212,5809090,6212,7249540
1213,6212,5809090,6212,7250090
1213,6212,5809090,6212,7250090
1213,6212,5809090,6212,7250900
1213,6212,5809090,6212,7251900
1213,6212,5809090,6212,7252900
1213,6212,5809090,6212,7253900
1213,6212,5809090,6212,7254550
1213,6212,5809090,6212,7255550
1213,6212,5809090,6212,7256550
1213,6212,5809090,6212,7257550
1213,6212,5809090,6212,7258550
1213,6212,5809090,6212,7259360
1213,6212,5809090,6212,7260360
1213,6212,5809090,6212,7261360
1213,6212,5809090,6212,7262360
1213,6212,5809090,6212,7263360
1213,6212,5809090,6212,7264170
1213,6212,5809090,6212,7265170
1213,6212,5809090,6212,7265640
1213,6212,5809090,6212,7266640
1213,6212,5809090,6212,7267110
1213,6212,5809090,6212,7268110
1213,6212,5809090,6212,7269110
1213,6212,5809090,6212,7270110
1213,6212,5809090,6212,7271110
1213,6212,5809090,6212,7271570
1213,6212,5809090,6212,7272570
1213,6212,5809090,6212,7273040
1213,6212,5809090,6212,7273510
1213,6212,5809090,6212,7274510
1213,6212,5809090,6212,7275320
1213,6212,5809090,6212,7276320
1213,6212,5809090,6212,7276790
1213,6212,5809090,6212,7277790
1213,6212,5809090,6212,7278110
1213,6212,5809090,6212,7279110
1213,6212,5809090,6212,7280110
1213,6212,5809090,6212,7280660
1213,6212,5809090,6212,7280660
1213,6212,5809090,6212,7281470
1213,6212,5809090,6212,7281940
1213,6212,5809090,6212,7282490
1213,6212,5809090,6212,7283490
1213,6212,5809090,6212,7284490
1213,6212,5809090,6212,7285490
1213,6212,5809090,6212,7285960
1213,6212,5809090,6212,7286960
1213,6212,5809090,6212,7287430
1213,6212,5809090,6212,7288430
1213,6212,5809090,6212,7289430
1213,6212,5809090,6212,7290430
1213,6212,5809090,6212,7291430
1213,6212,5809090,6212,7291430
1213,6212,5809090,6212,7291660
1213,6212,5809090,6212,7292310
1213,6212,5809090,6212,7292780
1213,6212,5809090,6212,7293590
1213,6212,5809090,6212,7294400
1213,6212,5809090,6212,7294770
1213,6212,5809090,6212,7295580
1213,6212,5809090,6212,7296390
1213,6212,5809090,6212,7297390
1213,6212,5809090,6212,7298390
1213,6212,5809090,6212,7299200
1213,6212,5809090,6212,7300200
1213,6212,5809090,6212,7301200
1213,6212,5809090,6212,7301430
1213,6212,5809090,6212,7302240
1213,6212,5809090,6212,7302240
1213,6212,5809090,6212,7303240
1213,6212,5809090,6212,7303700
1213,6212,5809090,6212,7304350
1213,6212,5809090,6212,7304580
1213,6212,5809090,6212,7305580
1213,6212,5809090,6212,7306230
1213,6212,5809090,6212,7306820
1213,6212,5809090,6212,7307820
1213,6212,5809090,6212,7308820
1213,6212,5809090,6212,7309820
1213,6212,5809090,6212,7310820
1213,6212,5809090,6212,7311820
1213,6212,5809090,6212,7312820
1213,6212,5809090,6212,7313820
1213,6212,5809090,6212,7314820
1213,6212,5809090,6212,7315820
1213,6212,5809090,6212,7316820
1213,6212,5809090,6212,7317630
1213,6212,5809090,6212,7318630
1213,6212,5809090,6212,7319440
1213,6212,5809090,6212,7319760
1213,6212,5809090,6212,7320760
1213,6212,5809090,6212,7321760
1213,6212,5809090,6212,7321760
1213,6212,5809090,6212,7322760
1213,6212,5809090,6212,7323230
1213,6212,5809090,6212,7324040
1213,6212,5809090,6212,7325040
1213,6212,5809090,6212,7326040
1213,6212,5809090,6212,7326850
1213,6212,5809090,6212,7327200
1213,6212,5809090,6212,7328200
1213,6212,5809090,6212,7329200
1213,6212,5809090,6212,7330200
1213,6212,5809090,6212,7331200
1213,6212,5809090,6212,7331520
1213,6212,5809090,6212,7331990
1213,6212,5809090,6212,7332540
1213,6212,5809090,6212,7333540
1213,6212,5809090,6212,7334540
1213,6212,5809090,6212,7335540
1213,6212,5809090,6212,7336540
1213,6212,5809090,6212,7336540
1213,6212,5809090,6212,7337540
1213,6212,5809090,6212,7337770
1213,6212,5809090,6212,7338770
1213,6212,5809090,6212,7339770
1213,6212,5809090,6212,7340770
1213,6212,5809090,6212,7341580
1213,6212,5809090,6212,7342580
1213,6212,5809090,6212,7343580
1213,6212,5809090,6212,7343810
1213,6212,5809090,6212,7344810
1213,6212,5809090,6212,7345620
1213,6212,5809090,6212,7346620
1213,6212,5809250,6212,7346780
1213,6212,5809250,6212,7348780
1213,6212,5809250,6212,7349590
1213,6212,5809250,6212,7350590
1213,6212,5809250,6212,7351590
1213,6212,5809250,6212,7352400
1213,6212,5809250,6212,7353210
1213,6212,5809250,6212,7353530
1213,6212,5809250,6212,7353760
1213,6212,5809250,6212,7353990
1213,6212,5809250,6212,7354800
1213,6212,5809250,6212,7355610
1213,6212,5809250,6212,7355930
1213,6212,5809410,6212,7356090
1213,6212,5809410,6212,7356560
1213,6212,5809410,6212,7357560
1213,6212,5809410,6212,7358030
1213,6212,5809410,6212,7358490
1213,6212,5809410,6212,7359140
1213,6212,5809410,6212,7360140
1213,6212,5809410,6212,7360610
1213,6212,5809410,6212,7361260
1213,6212,5809410,6212,7362260
1213,6212,5809410,6212,7363070
1213,6212,5809410,6212,7364070
1213,6212,5809410,6212,7365070
1213,6212,5809410,6212,7366070
1213,6212,5809410,6212,7367070
1213,6212,5809410,6212,7367390
1213,6212,5809410,6212,7368390
1213,6212,5809410,6212,7369200
1213,6212,5809410,6212,7377200
1213,6212,5809410,6212,7378200
1213,6212,5809410,6212,7378200
1213,6212,5809410,6212,7379200
1213,6212,5809410,6212,7380200
1213,6212,5809410,6212,7380200
1213,6212,5809410,6212,7381200
1213,6212,5809410,6212,7382010
1213,6212,5809410,6212,7382660
1213,6212,5809410,6212,7383660
1213,6212,5809410,6212,7384660
1213,6212,5809570,6212,7384820
1213,6212,5809570,6212,7385820
1213,6212,5809570,6212,7386370
1213,6212,5809570,6212,7386840
1213,6212,5809570,6212,7387840
1213,6212,5809570,6212,7388650
1213,6212,5809570,6212,7389460
1213,6212,5809570,6212,7390460
1213,6212,5809570,6212,7390460
1213,6212,5809570,6212,7391460
1213,6212,5809570,6212,7391780
1213,6212,5809570,6212,7392590
1213,6212,5809570,6212,7393400
1213,6212,5809570,6212,7394400
1213,6212,5809570,6212,7395400
1213,6212,5809570,6212,7396400
1213,6212,5809570,6212,7397400
1213,6212,5809570,6212,7398400
1213,6212,5809570,6212,7398720
1213,6212,5809570,6212,7399720
1213,6212,5809570,6212,7400720
1213,6212,5809570,6212,7401530
1213,6212,5809570,6212,7402530
1213,6212,5809570,6212,7403340
1213,6212,5809570,6212,7403930
1213,6212,5809570,6212,7405930
1213,6212,5809570,6212,7406930
1213,6212,5809570,6212,7407740
1213,6212,5809570,6212,7408740
1213,6212,5809570,6212,7409740
1213,6212,5809570,6212,7409740
1213,6212,5809570,6212,7410740
1213,6212,5809570,6212,7411740
1213,6212,5809570,6212,7412550
1213,6212,5809570,6212,7413550
1213,6212,5809570,6212,7413770
1213,6212,5809570,6212,7414770
1213,6212,5809570,6212,7414990
1213,6212,5809570,6212,7415990
1213,6212,5809570,6212,7416990
1213,6212,5809570,6212,7417310
1213,6212,5809570,6212,7418310
1213,6212,5809570,6212,7418780
1213,6212,5809570,6212,7419240
1213,6212,5809570,6212,7419830
1213,6212,5809570,6212,7420830
1213,6212,5809570,6212,7421830
1213,6212,5809570,6212,7422830
1213,6212,5809570,6212,7423830
1213,6212,5809570,6212,7424640
1213,6212,5809570,6212,7425100
1213,6212,5809570,6212,7426100
1213,6212,5809570,6212,7426570
1213,6212,5809570,6212,7427040
1213,6212,5809570,6212,7428040
1213,6212,5809570,6212,7429040
1213,6212,5809570,6212,7429850
1213,6212,5809570,6212,7430850
1213,6212,5809570,6212,7430850
1213,6212,5809570,6212,7431660
1213,6212,5809570,6212,7431660
1213,6212,5809570,6212,7432250
1213,6212,5809570,6212,7433250
1213,6212,5809570,6212,7433250
1213,6212,5809570,6212,7433250
1213,6212,5809570,6212,7433900
1213,6212,5809570,6212,7434710
1213,6212,5809570,6212,7435710
1213,6212,5809570,6212,7439710
1213,6212,5809570,6212,7440710
1213,6212,5809570,6212,7442710
1213,6212,5809570,6212,7443520
1213,6212,5809570,6212,7443520
1213,6212,5809570,6212,7443750
1213,6212,5809570,6212,7444750
1213,6212,5809570,6212,7445750
1213,6212,5809570,6212,7446750
1213,6212,5809570,6212,7447750
1213,6212,5809570,6212,7447970
1213,6212,5809570,6212,7448970
1213,6212,5809570,6212,7449970
1213,6212,5809570,6212,7450620
1213,6212,5809570,6212,7451430
1213,6212,5809570,6212,7452430
1213,6212,5809570,6212,7453240
1213,6212,5809570,6212,7454240
1213,6212,5809570,6212,7455240
1213,6212,5809570,6212,7455700
1213,6212,5809570,6212,7456700
1213,6212,5809570,6212,7457700
1213,6212,5809570,6212,7458700
1213,6212,5809570,6212,7458930
1213,6212,5809570,6212,7459930
1213,6212,5809570,6212,7460930
1213,6212,5809570,6212,7461390
1213,6212,5809570,6212,7462200
1213,6212,5809570,6212,7462430
1213,6212,5809570,6212,7463430
1213,6212,5809570,6212,7464430
1213,6212,5809570,6212,7465430
1213,6212,5809570,6212,7466430
1213,6212,5809570,6212,7467430
1213,6212,5809570,6212,7467750
1213,6212,5809570,6212,7468400
1213,6212,5809570,6212,7468880
1213,6212,5809570,6212,7469530
1213,6212,5809570,6212,7470530
1213,6212,5809570,6212,7470760
1213,6212,5809570,6212,7471760
1213,6212,5809570,6212,7471760
1213,6212,5809570,6212,7472570
1213,6212,5809570,6212,7473380
1213,6212,5809570,6212,7474380
1213,6212,5809570,6212,7475030
1213,6212,5809570,6212,7476030
1213,6212,5809570,6212,7477030
1213,6212,5809570,6212,7478030
1213,6212,5809570,6212,7479030
